,artist,title,albumart,time,channel
605,The Chainsmokers/Chris Martin,Something Just Like This-Dirty Nano,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493880969.9329998,BPM
606,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493881149.9676092,BPM
607,Katy Perry,Chained To The Rhythm (Marc Stout/S,http://www.siriusxm.com/albumart/Live/0700/katyperry_58F4DFE4_m.jpg,1493881389.987215,BPM
608,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/0700/martinjensen_5840CB4D_m.jpg,1493881629.9849696,BPM
609,Borgeous,Invincible,http://www.siriusxm.com/albumart/Live/0700/borgeous_58C728D3_m.jpg,1493881810.0105743,BPM
610,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/0700/kd_58CCD161_m.jpg,1493882109.9188805,BPM
611,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/0700/djsnakemrhud_58E44EC6_m.jpg,1493882289.906191,BPM
612,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493882529.9132488,BPM
613,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/0700/grandtheftde_5903DF81_m.jpg,1493882589.8654265,BPM
614,3LAU,On My Mind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493882769.929693,BPM
615,Swedish House Mafia/Tinie Tempah,Miami 2 Ibiza,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493882949.938314,BPM
616,Cash Cash/ROZES,Matches,http://www.siriusxm.com/albumart/Live/0730/cashcashroze_58C0D737_m.jpg,1493883129.8923044,BPM
617,Party Favor,In My Head,http://www.siriusxm.com/albumart/Live/0730/partyfavor_58C79DEE_m.jpg,1493883309.9081705,BPM
618,tyDi/Melanie Fontana,Redefined ft. Novaspace,http://www.siriusxm.com/albumart/Live/0730/tydimelanief_58C7FED8_m.jpg,1493883549.945461,BPM
619,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/0730/martingarrix_58B9C94C_m.jpg,1493883789.9754605,BPM
620,Sunnery James/Ryan Marciano/Clara M,The One That Got Away,http://www.siriusxm.com/albumart/Live/0730/sunneryjames_5875A509_m.jpg,1493883969.9350238,BPM
621,Marshmello,Ritual,http://www.siriusxm.com/albumart/Live/0730/marshmello_581902B1_m.jpg,1493884269.9852982,BPM
622,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493884449.9740605,BPM
623,Studio 54 Radio,Ch54 Classic Dance Hits,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493884629.941428,BPM
624,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493884689.9337847,BPM
625,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/0800/cedricgervai_5903E87C_m.jpg,1493884869.945449,BPM
626,Lucas & Steve/Jake Reese,Calling On You,http://www.siriusxm.com/albumart/Live/0800/lucassteveja_588A424B_m.jpg,1493885049.9377306,BPM
627,Steve Forte Rio/Lindsey Ray,Slumber,http://www.siriusxm.com/albumart/Live/0800/steveforteri_58C85DF1_m.jpg,1493885109.9435627,BPM
628,Slushii\\Marshmello,Twinbow,http://www.siriusxm.com/albumart/Live/0800/slushiimarsh_58CC093B_m.jpg,1493885409.9334786,BPM
629,Alesso,Falling,http://www.siriusxm.com/albumart/Live/0800/alesso_58FE187A_m.jpg,1493885589.9335132,BPM
630,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493885769.9629526,BPM
631,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/0800/arminvanbuur_586FAF45_m.jpg,1493885829.9226506,BPM
632,Gryffin/Illenium/Daya,Feel Good,http://www.siriusxm.com/albumart/Live/0800/gryffinillen_58C0D773_m.jpg,1493886009.9354484,BPM
633,Avicii/Nicky Romero,I Could Be The One (NickTim),http://www.siriusxm.com/albumart/Live/0800/aviciinickyr_58C7ECFC_m.jpg,1493886249.945449,BPM
634,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/0800/discokillerz_589A2D7C_m.jpg,1493886549.9352126,BPM
635,Cash Cash/Sofia Reyes,How To Love,http://www.siriusxm.com/albumart/Live/0830/cashcashsofi_57DB4CFF_m.jpg,1493886849.9336202,BPM
636,Feenixpawl/Melissa Ramsay,Ghosts,http://www.siriusxm.com/albumart/Live/0830/feenixpawlme_55F8B788_m.jpg,1493887269.9214892,BPM
637,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/0830/kungsephemer_58E2DF4C_m.jpg,1493887329.9062939,BPM
638,Don Diablo/Marnik,Children Of A Miracle,http://www.siriusxm.com/albumart/Live/0830/dondiablomar_58DC4463_m.jpg,1493887569.9254134,BPM
639,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/0830/martinsolvei_58C7227F_m.jpg,1493887749.936547,BPM
640,Yellow Claw/DJ Snake/Elliphant,Good Day,http://www.siriusxm.com/albumart/Live/0830/yellowclawdj_58B69C20_m.jpg,1493887929.941894,BPM
641,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/0830/grandtheftde_5903DF81_m.jpg,1493888229.9168274,BPM
642,Galantis,Rich Boy-Zack Martino Remix,http://www.siriusxm.com/albumart/Live/0830/galantis_58E44EE2_m.jpg,1493888349.918017,BPM
643,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493888529.9024248,BPM
644,deadmau5,Strobe,http://www.siriusxm.com/albumart/Live/0900/deadmau5_58C7DF9A_m.jpg,1493888709.9354465,BPM
645,Almand,Don't Manipulate (Slomo Remix),http://www.siriusxm.com/albumart/Live/0900/almand_58F719CE_m.jpg,1493889009.926474,BPM
646,Alan Walker,Alone (WildVibes Remix),http://www.siriusxm.com/albumart/Live/0900/alanwalker_58AE229D_m.jpg,1493889129.965475,BPM
647,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493889309.9217825,BPM
648,Lost Kings/Tinashe,Quit You (ToWonder Remix),http://www.siriusxm.com/albumart/Live/0900/lostkingstin_58FE1420_m.jpg,1493889549.969464,BPM
649,ODESZA/Cedric Gervais/Zyra,Say My Name (Remix),http://www.siriusxm.com/albumart/Live/0900/odeszacedric_55E1A937_m.jpg,1493889729.9350686,BPM
650,Men At Work,Land Down Under-Chachi & Paige Remi,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493889969.9130294,BPM
651,Alesso,I Wanna Know,http://www.siriusxm.com/albumart/Live/0900/alesso_58C80AFC_m.jpg,1493890089.904878,BPM
652,Tritonal/Steph Jones,Blackout,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493890329.9168208,BPM
653,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/0930/martingarrix_58B9C94C_m.jpg,1493890509.9455125,BPM
654,Sam Feldt/Hook N Sling,Open Your Eyes,http://www.siriusxm.com/albumart/Live/0930/samfeldthook_58AE493D_m.jpg,1493890749.9039788,BPM
655,Deorro/Dycy,Going Up,http://www.siriusxm.com/albumart/Live/0930/deorrodycy_58C72F69_m.jpg,1493890929.9025698,BPM
656,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/0930/phantomsveri_58EF16DB_m.jpg,1493891109.9038231,BPM
657,sxmElectro on FB,fb.me/sxmElectro,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493891349.9324074,BPM
658,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493891409.942442,BPM
659,Kaskade/Adam K/Sunsun,Raining,http://www.siriusxm.com/albumart/Live/0930/kaskadeadamk_58C8E89C_m.jpg,1493891589.9304788,BPM
660,Major Lazer/PartyNextDoor/Nicki Min,Run Up,http://www.siriusxm.com/albumart/Live/0930/majorlazerpa_589083D0_m.jpg,1493891829.9390693,BPM
661,Dimitri Vegas & Like Mike/Diplo,Hey Baby,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493892069.898009,BPM
662,The Chainsmokers/Chris Martin,Something Just Like This-Dirty Nano,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493892249.965937,BPM
663,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/1000/arminvanbuur_586FAF45_m.jpg,1493892489.937435,BPM
664,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/1000/kd_58CCD161_m.jpg,1493892669.9421895,BPM
665,Nervo,In Your Arms,http://www.siriusxm.com/albumart/Live/1000/nervo_58C79CFF_m.jpg,1493892909.91151,BPM
666,Showtek/Brooks feat. Natalie Major,On Our Own,http://www.siriusxm.com/albumart/Live/1000/showtekbrook_58F74D2C_m.jpg,1493893149.94651,BPM
667,Marshmello,Ritual,http://www.siriusxm.com/albumart/Live/1000/marshmello_581902B1_m.jpg,1493893329.9268804,BPM
668,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/1000/djsnakemrhud_58E44EC6_m.jpg,1493893749.9286642,BPM
669,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/1030/kungsephemer_58E2DF4C_m.jpg,1493893869.9307654,BPM
670,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/1030/martinjensen_5840CB4D_m.jpg,1493894049.9441547,BPM
671,Destructo,All Night,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493894229.906248,BPM
672,Ariana Grande,Into You-3LAU Remix,http://www.siriusxm.com/albumart/Live/1030/arianagrande_58C727D8_m.jpg,1493894469.9714599,BPM
673,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/1030/audienmax_58F75B80_m.jpg,1493894769.9676974,BPM
674,Galantis,Peanut Butter Jelly,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493894889.9934955,BPM
675,Kim Leoni,Medicine,http://www.siriusxm.com/albumart/Live/1030/kimleoni_4EF57E8D_m.jpg,1493895069.939453,BPM
676,Morgan Page/Sultan & Shepard,Fight For You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493895250.003394,BPM
677,Kaskade?? Tunes??,No One Knows Who We Are,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493895490.1148767,BPM
678,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493895730.0218124,BPM
679,Martin Solveig/GTA,Intoxicated,http://www.siriusxm.com/albumart/Live/1100/martinsolvei_58C7589D_m.jpg,1493895969.9868712,BPM
680,Slushii\\Marshmello,Twinbow,http://www.siriusxm.com/albumart/Live/1100/slushiimarsh_58CC093B_m.jpg,1493896210.0394454,BPM
681,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493896330.0667436,BPM
682,Calvin Harris/Rihanna,This Is What U Came For,http://www.siriusxm.com/albumart/Live/1100/calvinharris_58224470_m.jpg,1493896510.0591724,BPM
683,Katy Perry,Chained To The Rhythm (Marc Stout/S,http://www.siriusxm.com/albumart/Live/1100/katyperry_58F4DFE4_m.jpg,1493896750.0469248,BPM
684,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/1100/martingarrix_58B9C94C_m.jpg,1493896990.010534,BPM
685,deadmau5/Rob Swire,Ghosts N Stuff,http://www.siriusxm.com/albumart/Live/1100/deadmau5robs_58C73458_m.jpg,1493897170.0071232,BPM
686,Cash Cash/ROZES,Matches,http://www.siriusxm.com/albumart/Live/1130/cashcashroze_58C0D737_m.jpg,1493897470.1736288,BPM
687,Alesso,Falling,http://www.siriusxm.com/albumart/Live/1130/alesso_58FE187A_m.jpg,1493897529.9940224,BPM
688,Cl̩ment Leroux & Harold van Lennep,Secrets f. Axel Ehnstr̦m,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493897770.0242045,BPM
689,The Chainsmokers,Paris (Zack Martino Remix),http://www.siriusxm.com/albumart/Live/1130/thechainsmok_58A5856B_m.jpg,1493897949.965893,BPM
690,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493898130.1472635,BPM
691,Yellow Claw/DJ Snake/Elliphant,Good Day,http://www.siriusxm.com/albumart/Live/1130/yellowclawdj_58B69C20_m.jpg,1493898190.0178072,BPM
692,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/1130/grandtheftde_5903DF81_m.jpg,1493898370.0016587,BPM
693,Jax Jones/RAYE,You Don't Know Me,http://www.siriusxm.com/albumart/Live/1130/jaxjonesraye_58E67D58_m.jpg,1493898549.982834,BPM
694,Tiesto/CC Sheffield,Escape Me-Avicii At Night,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493898789.974323,BPM
695,Lucas & Steve/Jake Reese,Calling On You,http://www.siriusxm.com/albumart/Live/1130/lucassteveja_588A424B_m.jpg,1493899089.9606225,BPM
696,Galantis,No Money,http://www.siriusxm.com/albumart/Live/1130/galantis_58C7E6EE_m.jpg,1493899149.9441311,BPM
697,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493899329.9180505,BPM
698,Tritonal/Phoebe Ryan,Now Or Never,http://www.siriusxm.com/albumart/Live/1200/tritonalphoe_550739D5_m.jpg,1493899509.915511,BPM
699,Alan Walker,Alone (WildVibes Remix),http://www.siriusxm.com/albumart/Live/1200/alanwalker_58AE229D_m.jpg,1493899809.9411335,BPM
700,San Holo,Light,http://www.siriusxm.com/albumart/Live/1200/sanholo_584C295E_m.jpg,1493899989.909055,BPM
701,@almandmusic,#bpmBreaker,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493900169.9101431,BPM
702,Almand,Don't Manipulate (Slomo Remix),http://www.siriusxm.com/albumart/Live/1200/almand_58F719CE_m.jpg,1493900289.9431136,BPM
703,Gareth Emery/Lucy Saunders,Sanctuary,http://www.siriusxm.com/albumart/Live/1200/garethemeryl_58C7D839_m.jpg,1493900409.9083376,BPM
704,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/1200/arminvanbuur_586FAF45_m.jpg,1493900709.9549985,BPM
705,Marshmello/Ookay/Noah Cyrus,Chasing Colors,http://www.siriusxm.com/albumart/Live/1200/marshmellooo_58B09AA6_m.jpg,1493900889.939593,BPM
706,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/1230/cedricgervai_5903E87C_m.jpg,1493901069.9191942,BPM
707,#bpmBounce,Sat 8pET/5pPT,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493901249.977113,BPM
708,Kaskade/Ilsey,Disarm You,http://www.siriusxm.com/albumart/Live/1230/kaskadeilsey_58C79B48_m.jpg,1493901310.0155015,BPM
709,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/1230/phantomsveri_58EF16DB_m.jpg,1493901549.9588685,BPM
710,Deorro/Dycy,Going Up,http://www.siriusxm.com/albumart/Live/1230/deorrodycy_58C72F69_m.jpg,1493901789.9534528,BPM
711,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/1230/kungsephemer_58E2DF4C_m.jpg,1493901969.9421155,BPM
712,KATO/Sigala/Hailee Steinfeld,Show You Love,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493902149.923591,BPM
713,Cash Cash,Take Me Home,http://www.siriusxm.com/albumart/Live/1230/cashcashbebe_533F25CA_m.jpg,1493902329.9530952,BPM
714,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/1230/discokillerz_589A2D7C_m.jpg,1493902569.9432151,BPM
715,RUNAGROUND,Chase You Down,http://www.siriusxm.com/albumart/Live/1230/runaground_58C6FECC_m.jpg,1493902749.901457,BPM
716,deadmau5,Some Chords,http://www.siriusxm.com/albumart/Live/1300/deadmau5_52023F9B_m.jpg,1493902989.9450984,BPM
717,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493903169.9583898,BPM
718,Eric Prydz/Jan Burton,Niton (The Reason),http://www.siriusxm.com/albumart/Live/1300/ericprydzjan_58C6EB2D_m.jpg,1493903469.9222393,BPM
719,Galantis,Rich Boy-Zack Martino Remix,http://www.siriusxm.com/albumart/Live/1300/galantis_58E44EE2_m.jpg,1493903589.9112868,BPM
720,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/1300/kd_58CCD161_m.jpg,1493903770.1072788,BPM
721,Alesso,Take My Breath Away,http://www.siriusxm.com/albumart/Live/1300/alesso_58614DDA_m.jpg,1493904009.8994946,BPM
722,Axwell/\\Ingrosso/Kid Ink,I Love You,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493904189.9363234,BPM
723,Kat Krazy/Armin van Buuren,Siren Remix,http://www.siriusxm.com/albumart/Live/1300/katkrazyarmi_58C74ED6_m.jpg,1493904429.915471,BPM
724,The Chainsmokers/Chris Martin,Something Just Like This-Dirty Nano,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493904609.9186554,BPM
725,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/1330/martingarrix_58B9C94C_m.jpg,1493904849.910047,BPM
726,Men At Work,Land Down Under-Chachi & Paige Remi,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493905029.9457564,BPM
727,Breathe Carolina/Shanahan,Stars & Moon,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493905209.9215796,BPM
728,Sander van Doorn/Carol Lee,Koko,http://www.siriusxm.com/albumart/Live/1330/sandervandoo_58C6DC75_m.jpg,1493905389.9646096,BPM
729,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/1330/djsnakemrhud_58E44EC6_m.jpg,1493905630.065699,BPM
730,Tritonal/Sj,Hung Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493905869.8822167,BPM
731,Alyx Ander/Srey Davi,Memories Of You,http://www.siriusxm.com/albumart/Live/1330/alyxandersre_59078A3C_m.jpg,1493906109.928341,BPM
732,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/1330/grandtheftde_5903DF81_m.jpg,1493906289.9128494,BPM
733,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493906469.9924474,BPM
734,Above & Beyond/Zoe Johnston,We're All We Need,http://www.siriusxm.com/albumart/Live/1400/abovebeyondz_5505ABF3_m.jpg,1493906649.9134321,BPM
735,Geronimo,@geronimobpm on #bpm,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493906890.0115194,BPM
736,Almand,Don't Manipulate (Slomo Remix),http://www.siriusxm.com/albumart/Live/1400/almand_58F719CE_m.jpg,1493906949.9259927,BPM
737,Bonnie x Clyde,Bass Jam,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493907069.9439194,BPM
738,Gareth Emery,Reckless,http://www.siriusxm.com/albumart/Live/1400/garethemery_58C71FEB_m.jpg,1493907309.8933687,BPM
739,Audien/Max,One More Weekend,http://www.siriusxm.com/albumart/Live/1400/audienmax_58F75B80_m.jpg,1493907489.9542265,BPM
740,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493907669.9211814,BPM
741,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/1400/arminvanbuur_586FAF45_m.jpg,1493907729.9348912,BPM
742,Duke Dumont,I Got U,http://www.siriusxm.com/albumart/Live/1400/dukedumont_54704204_m.jpg,1493907909.9333098,BPM
743,Nervo,In Your Arms,http://www.siriusxm.com/albumart/Live/1400/nervo_58C79CFF_m.jpg,1493908210.0748715,BPM
744,Alesso,Falling,http://www.siriusxm.com/albumart/Live/1430/alesso_58FE187A_m.jpg,1493908389.9342694,BPM
745,Deorro/Teemu,Turn Back Time,http://www.siriusxm.com/albumart/Live/1430/deorroteemu_59078A42_m.jpg,1493908629.933451,BPM
746,The Chainsmokers,Paris (Zack Martino Remix),http://www.siriusxm.com/albumart/Live/1430/thechainsmok_58A5856B_m.jpg,1493908749.922567,BPM
747,Yellow Claw/DJ Snake/Elliphant,Good Day,http://www.siriusxm.com/albumart/Live/1430/yellowclawdj_58B69C20_m.jpg,1493908989.9540381,BPM
748,@sxmElectro #bpm,((siriusxm)),http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493909169.947673,BPM
749,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/1430/kungsephemer_58E2DF4C_m.jpg,1493909290.0478845,BPM
750,Robin Schulz/Jasmine Thompson,Sun Goes Down,http://www.siriusxm.com/albumart/Live/1430/robinschulzj_564FED5A_m.jpg,1493909470.0514214,BPM
751,Martin Jensen,Solo Dance,http://www.siriusxm.com/albumart/Live/1430/martinjensen_5840CB4D_m.jpg,1493909649.9470756,BPM
752,Major Lazer/Justin Bieber/MO,Cold Water-Lost Frequencies Remix,http://www.siriusxm.com/albumart/Live/1430/majorlazerju_585DA7B6_m.jpg,1493909829.9455204,BPM
753,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493910070.0090199,BPM
754,Kaskade/Haley,Step One Two,http://www.siriusxm.com/albumart/Live/1500/kaskadehaley_58C744E4_m.jpg,1493910309.9367967,BPM
755,Alan Walker,Alone (WildVibes Remix),http://www.siriusxm.com/albumart/Live/1500/alanwalker_58AE229D_m.jpg,1493910490.104619,BPM
756,Marshmello,Alone,http://www.siriusxm.com/albumart/Live/1500/marshmello_58C9589B_m.jpg,1493910669.8787713,BPM
757,k?d,Lose Myself,http://www.siriusxm.com/albumart/Live/1500/kd_58CCD161_m.jpg,1493911029.970256,BPM
758,Flux Pavilion,I Still Can't Stop,http://www.siriusxm.com/albumart/Live/1500/fluxpavilion_53E3C4F1_m.jpg,1493911210.0261204,BPM
759,Martin Garrix/Dua Lipa,Scared To Be Lonely-Brooks Remix,http://www.siriusxm.com/albumart/Live/1500/martingarrix_58B9C94C_m.jpg,1493911449.9733248,BPM
760,Cash Cash/ROZES,Matches,http://www.siriusxm.com/albumart/Live/1500/cashcashroze_58C0D737_m.jpg,1493911629.9649198,BPM
761,Cedric Gervais,Touch The Sky,http://www.siriusxm.com/albumart/Live/1500/cedricgervai_5903E87C_m.jpg,1493911810.0316725,BPM
762,Dzeko & Torres/Delaney Jane,L'Amour Toujours-Tiesto Edit,http://www.siriusxm.com/albumart/Live/1530/dzekotorresd_58C72CE2_m.jpg,1493912049.9443119,BPM
763,Phantoms/Verite,Just A Feeling,http://www.siriusxm.com/albumart/Live/1530/phantomsveri_58EF16DB_m.jpg,1493912229.9472232,BPM
764,Martin Solveig,Places,http://www.siriusxm.com/albumart/Live/1530/martinsolvei_58C7227F_m.jpg,1493912530.145091,BPM
765,Grandtheft/Delaney Jane,Easy Go,http://www.siriusxm.com/albumart/Live/1530/grandtheftde_5903DF81_m.jpg,1493912709.937243,BPM
766,Julie Bergan,Arigato (The Scene Kings Remix),http://www.siriusxm.com/albumart/Live/1530/juliebergan_590ACDC2_m.jpg,1493912890.265401,BPM
767,Dirty South/Alesso/Ruben Haze,City Of Dreams,http://www.siriusxm.com/albumart/Live/1530/dirtysouthal_57DBC404_m.jpg,1493913070.0993867,BPM
768,Lucas & Steve/Jake Reese,Calling On You,http://www.siriusxm.com/albumart/Live/1530/lucassteveja_588A424B_m.jpg,1493913369.9783525,BPM
769,Dillon Francis,Anywhere,http://www.siriusxm.com/albumart/Live/1530/dillonfranci_58C75F7A_m.jpg,1493913429.9565945,BPM
770,David Guetta/Nicky Romero/Sia,Wild One Two,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493913610.3452985,BPM
771,Morgan Page feat. Lissie,Don't Give Up,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493913969.957044,BPM
772,Sander van Doorn/Mayaeni,Nothing Inside,http://www.siriusxm.com/albumart/Live/1600/sandervandoo_58C77F44_m.jpg,1493914089.9396412,BPM
773,The Chainsmokers/Chris Martin,Something Just Like This-Dirty Nano,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493914389.9892113,BPM
774,@sxmElectro #bpm,Today's Dance Hits/Remixes,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493914569.9283195,BPM
775,Rainman/OLY,Bring Back The Summer,http://www.siriusxm.com/albumart/Live/1600/rainmanoly_5801B6C5_m.jpg,1493914629.928143,BPM
776,Slushii\\Marshmello,Twinbow,http://www.siriusxm.com/albumart/Live/1600/slushiimarsh_58CC093B_m.jpg,1493914809.9167185,BPM
777,Mat Zo/Porter Robinson,Easy,http://www.siriusxm.com/albumart/Live/1600/matzoporterr_58C716D7_m.jpg,1493914990.0004818,BPM
778,Armin van Buuren,I Need You (f/Fernando Garibay),http://www.siriusxm.com/albumart/Live/1600/arminvanbuur_586FAF45_m.jpg,1493915169.9371495,BPM
779,Disco Killerz/Liquid Todd,In The Music,http://www.siriusxm.com/albumart/Live/1600/discokillerz_589A2D7C_m.jpg,1493915409.939369,BPM
780,Katy Perry,Chained To The Rhythm (Marc Stout/S,http://www.siriusxm.com/albumart/Live/1630/katyperry_58F4DFE4_m.jpg,1493915589.930734,BPM
781,Major Lazer/Nyla/Fuse ODG,Light It Up Remix,http://www.siriusxm.com/albumart/Live/1630/majorlazerny_58C78165_m.jpg,1493915829.938355,BPM
782,DJ Snake/Mr. Hudson,Here Comes The Night (NGHTMRE Remix,http://www.siriusxm.com/albumart/Live/1630/djsnakemrhud_58E44EC6_m.jpg,1493916009.9433255,BPM
783,Marshmello,Ritual,http://www.siriusxm.com/albumart/Live/1630/marshmello_581902B1_m.jpg,1493916309.9554913,BPM
784,Kungs/Ephemerals,I Feel So Bad,http://www.siriusxm.com/albumart/Live/1630/kungsephemer_58E2DF4C_m.jpg,1493916549.95889,BPM
785,3LAU,On My Mind,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493916789.948964,BPM
786,Martin Solveig/Dragonette,Hello,http://www.siriusxm.com/albumart/Live/1630/martinsolvei_58C6C568_m.jpg,1493916909.936367,BPM
787,#bpmBounce,Sat 8pET/5pPT,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493917149.974163,BPM
788,Illenium/Nevve,Fractures,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_51.jpg,1493917210.070815,BPM
