,artist,title,albumart,time,channel
91,FB/SiriusXMHits1,Trending NOW!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493370748.3039732,SiriusXM Hits 1
92,Calvin Harris/Frank Ocean/Migos,Slide,http://www.siriusxm.com/albumart/Live/0900/calvinharris_58B8FBCB_m.jpg,1493370808.3082285,SiriusXM Hits 1
93,Hailee Steinfeld/Grey/Zedd,Starving,http://www.siriusxm.com/albumart/Live/0900/haileesteinf_57F72E30_m.jpg,1493370988.3185735,SiriusXM Hits 1
94,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/0900/chainsmokers_58A83CE8_m.jpg,1493371168.3024,SiriusXM Hits 1
95,James Arthur,Say You Won't Let Go,http://www.siriusxm.com/albumart/Live/0900/jamesarthur_58B69EF7_m.jpg,1493371348.4821134,SiriusXM Hits 1
96,Jon Bellion,All Time Low,http://www.siriusxm.com/albumart/Live/0900/jonbellion_58DABE3F_m.jpg,1493371528.3020105,SiriusXM Hits 1
97,Harry Styles,Sign Of The Times,http://www.siriusxm.com/albumart/Live/0900/harrystyles_5900A1BA_m.jpg,1493371768.3053894,SiriusXM Hits 1
98,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/0930/selenagomezk_58AE42A3_m.jpg,1493372068.4934034,SiriusXM Hits 1
99,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/0930/edsheeran_5870714F_m.jpg,1493372248.2978895,SiriusXM Hits 1
100,Flo Rida/99 Percent,Cake,http://www.siriusxm.com/albumart/Live/0930/florida99per_58FBE788_m.jpg,1493372488.3194606,SiriusXM Hits 1
101,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/0930/shawnmendes_58021727_m.jpg,1493372668.3086665,SiriusXM Hits 1
102,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/0930/zeddalessiac_58B093BC_m.jpg,1493372848.295492,SiriusXM Hits 1
103,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493373028.2973726,SiriusXM Hits 1
104,Twenty One Pilots,Stressed Out,http://www.siriusxm.com/albumart/Live/0930/twentyonepil_5898AE1A_m.jpg,1493373088.2890186,SiriusXM Hits 1
